"�..ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best.of","Winner","Loser","WRank","LRank","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment","CBW","CBL","GBW","GBL","IWW","IWL","SBW","SBL","B365W","B365L","B.WW","B.WL","EXW","EXL","PSW","PSL","WPts","LPts","ATP","UBW","UBL","LBW","LBL","SJW","SJL","MaxW","MaxL","AvgW","AvgL","HeadtoHead","HeadtoHeadMatches","LastHeadtoHead","Winner_retired_last_game","Loser_retired_last_game","Winner_walkover_last_game","Loser_walkover_last_game","NrGames","Winner_fatigue","Loser_fatigue","Country","Winner_home","Loser_home","WinnerisHome","LoserisHome","Winner_games","Loser_games","Uncertainty","Uncertainty2","Winner_rating","Winner_ratingClay","Winner_ratingHard","Winner_ratingGrass","Loser_rating","Loser_ratingClay","Loser_ratingHard","Loser_ratingGrass","Winner_skillBo5","Winner_skillBo3","Loser_skillBo5","Loser_skillBo3","Winner_expectationBasedOnRating","Loser_expectationBasedOnRating","Winner_skillBo5PlusScores","Winner_skillBo3PlusScores","Loser_skillBo5PlusScores","Loser_skillBo3PlusScores","Winner_country","Loser_country"
"2","Chennai","Chennai Open","1/6/2015","ATP250","Outdoor","Hard","1st Round","3","Bedene A.","Lacko L.","156","88","7","6","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.83","1.83",NA,NA,"1.9","1.82","2.05","1.85","325","576",NA,NA,NA,"2","1.73",NA,NA,"2.05","1.9","1.95","1.81","0","0","0","0","0","0","0","22","0","0","India",NA,NA,0,0,52,139,0.000138350857775318,0.0192307692307692,1503.5998705303,1477.79332821316,1523.39145902834,1473.0034309206,1554.09251902182,1432.39233998377,1536.31866663117,1488.76961390519,-0.434782608695652,0.434782608695652,-0.164525993883792,0.164525993883792,0.427842528547813,0.572157471452187,0.0313523348866732,-0.0313523348866732,0.0811283994204284,-0.0811283994204284,"Slovenia","Slovakia"
"2","Chennai","Chennai Open","1/6/2015","ATP250","Outdoor","Hard","1st Round","3","Ito T.","Ramanathan R.","87","285","6","3","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.36","3",NA,NA,"1.35","3.1","1.37","3.34","576","172",NA,NA,NA,"1.36","3",NA,NA,"1.42","3.34","1.37","2.98","0","0","0","0","0","0","0","18","0","0","India",NA,NA,0,1,50,2,0.01,0.5,1468.60638104324,1477.66004964075,1470.3108280037,1473.69211581498,1507.28148372278,1500,1505.2580739274,1500,-0.0606060606060606,0.0606060606060606,0,0,0.444570809531801,0.555429190468199,0.059488125978817,-0.059488125978817,-0.676735041815042,0.676735041815042,"Japan","India"
"2","Chennai","Chennai Open","1/6/2015","ATP250","Outdoor","Hard","1st Round","3","Garcia-Lopez G.","Donskoy E.","36","129","6","7","6","2","6","3","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.9","1.8",NA,NA,"1.9","1.82","1.94","1.94","1020","421",NA,NA,NA,"1.83","1.83",NA,NA,"2.5","1.94","1.92","1.84","1","1","1","0","0","0","0","30","0","0","India",NA,NA,0,0,455,53,4.14679659962679e-05,0.0188679245283019,1586.77307517013,1621.48981697484,1521.06401241653,1505.82203833748,1472.30482236363,1421.30590297666,1498.50244512293,1483.3946649246,-0.0446402668987525,0.0446402668987525,0.192640692640693,-0.192640692640693,0.659020488258767,0.340979511741233,-0.00441591177061318,0.00441591177061318,0.0470434976834263,-0.0470434976834263,"Spain","Russia"
"2","Chennai","Chennai Open","1/6/2015","ATP250","Outdoor","Hard","1st Round","3","Carreno-Busta P.","Gonzalez A.","49","109","6","1","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.5","2.5",NA,NA,"1.52","2.45","1.5","2.76","841","507",NA,NA,NA,"1.5","2.5",NA,NA,"1.59","2.76","1.52","2.48","0","0","0","0","0","0","0","16","0","0","India",NA,NA,0,0,53,29,0.000650618087182824,0.0344827586206897,1526.01392556711,1507.13055907222,1485.12511382176,1494.32303961241,1479.42628644928,1466.17735967487,1506.74024590244,1479.24799093886,-0.105590062111801,0.105590062111801,0.0289855072463768,-0.0289855072463768,0.566646045233147,0.433353954766853,0.119173982666417,-0.119173982666417,0.0821685016257635,-0.0821685016257635,"Spain","Spain"
"2","Chennai","Chennai Open","1/6/2015","ATP250","Outdoor","Hard","1st Round","3","Lu Y.H.","Devvarman S.","38","136","6","3","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.33","3.25",NA,NA,"1.35","3.1","1.38","3.26","993","381",NA,NA,NA,"1.36","3",NA,NA,"1.4","3.4","1.35","3.1","0","0","0","0","0","0","0","19","0","0","India",NA,NA,0,1,271,111,3.3243575679e-05,0.00900900900900901,1626.42219301203,1449.11158088442,1591.44595680276,1533.77115852628,1511.16344430163,1467.89872094216,1546.87726780424,1469.12914490366,-0.053030303030303,0.053030303030303,-0.204233409610984,0.204233409610984,0.660042292320191,0.339957707679809,0.0134583618067224,-0.0134583618067224,0.00426762333517594,-0.00426762333517594,"China","India"
"2","Chennai","Chennai Open","1/6/2015","ATP250","Outdoor","Hard","1st Round","3","Gojowczyk P.","Falla A.","102","113","6","0","6","1","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.5","2.5",NA,NA,"1.5","2.5","1.53","2.67","539","496",NA,NA,NA,"1.5","2.5",NA,NA,"1.83","2.67","1.51","2.49","-1","1","-1","0","0","0","0","13","0","0","India",NA,NA,0,0,19,226,0.000232883092687471,0.0526315789473684,1528.46461046662,1463.33541686683,1532.659827418,1509.28621479758,1507.26084214948,1493.96254185004,1454.07327600158,1489.97497990918,-0.128205128205128,0.128205128205128,0.0417771883289125,-0.0417771883289125,0.530476847082937,0.469523152917063,-0.058640576244898,0.058640576244898,0.0396601813931329,-0.0396601813931329,"Germany","Sudan"
"2","Chennai","Chennai Open","1/7/2015","ATP250","Outdoor","Hard","2nd Round","3","Goffin D.","Berankis R.","22","83","6","0","4","6","7","6","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.25","3.75",NA,NA,"1.25","3.75","1.27","4.17","1599","605",NA,NA,NA,"1.29","3.5",NA,NA,"1.29","4.2","1.25","3.77","0","0","0","0","0","0","0","29","0","23.22","India",NA,NA,0,0,99,81,0.000124703828407532,0.0123456790123457,1688.74768952401,1536.60192780923,1648.63296835615,1473.80027186484,1569.8455791276,1489.00528820834,1571.38378787005,1465.30846952212,-0.0882352941176471,0.0882352941176471,-0.0490405117270789,0.0490405117270789,0.66473240726011,0.33526759273989,0.112785516004586,-0.112785516004586,0.1098061800758,-0.1098061800758,"Belgium","Lithuania"
"2","Chennai","Chennai Open","1/7/2015","ATP250","Outdoor","Hard","2nd Round","3","Muller G.","Ymer E.","46","227","6","4","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.2","4.33",NA,NA,"1.22","4","1.26","4.3","855","210",NA,NA,NA,"1.25","3.75",NA,NA,"1.27","4.71","1.23","4","0","0","0","0","0","0","0","19","24.4068","24.94","India",NA,NA,0,0,204,5,0.000980392156862745,0.2,1595.48684453113,1480.47473026507,1605.94349019906,1474.34234607698,1502.50360702689,1491.2810564888,1501.83743415076,1500,-0.0181596422279442,0.0181596422279442,0,0,0.630707814261521,0.369292185738479,0.112994680132339,-0.112994680132339,-0.624306864338734,0.624306864338734,"Spain","Sweden"
"2","Chennai","Chennai Open","1/7/2015","ATP250","Outdoor","Hard","2nd Round","3","Haider-Maurer A.","Vesely J.","79","65","6","7","6","4","6","4","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"3","1.36",NA,NA,"3","1.38","3.22","1.4","621","741",NA,NA,NA,"2.75","1.4",NA,NA,"3.22","1.45","2.91","1.39","1","1","1","0","0","0","0","33","17.7504","12.9","India",NA,NA,0,0,54,37,0.0005005005005005,0.027027027027027,1488.79463498332,1486.85784430132,1477.24516847536,1484.07659506999,1523.12010114377,1497.11695689576,1480.554365214,1512.230283668,-0.0822368421052632,0.0822368421052632,-0.0952380952380952,0.0952380952380952,0.450761780226765,0.549238219773235,0.0958685268056737,-0.0958685268056737,0.0726687993293053,-0.0726687993293053,"Austria","Czech Republic"
"2","Chennai","Chennai Open","1/7/2015","ATP250","Outdoor","Hard","2nd Round","3","Wawrinka S.","Coric B.","4","95","6","1","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.36","3",NA,NA,"1.35","3.1","1.33","3.68","5120","557",NA,NA,NA,"1.36","3",NA,NA,"1.43","3.68","1.36","3.06","0","0","0","0","0","0","0","17","0","11.8336","India",NA,NA,0,0,493,13,0.000156030581994071,0.0769230769230769,1869.00321584656,1812.85282007801,1814.47515348778,1576.14399710695,1550.88582630963,1499.73208249198,1539.12628200727,1500,0.0744638069705095,-0.0744638069705095,0,0,0.8619082964488,0.1380917035512,-0.0219638543235742,0.0219638543235742,-0.00227499249811269,0.00227499249811269,"Switzerland","Croatia"
"2","Chennai","Chennai Open","1/8/2015","ATP250","Outdoor","Hard","2nd Round","3","Garcia-Lopez G.","Ito T.","36","87","6","7","6","2","6","0","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.44","2.62",NA,NA,"1.52","2.45","1.6","2.52","1020","576",NA,NA,NA,"1.53","2.38",NA,NA,"1.6","2.75","1.51","2.51","0","0","0","0","0","0","0","27","22.188","13.3128","India",NA,NA,0,0,456,51,4.2999656002752e-05,0.0196078431372549,1593.797253112,1621.48981697484,1530.69609566173,1505.82203833748,1480.04822236689,1477.66004964075,1481.64338648554,1473.69211581498,-0.0460069444444444,0.0460069444444444,-0.0772727272727273,0.0772727272727273,0.658089527661464,0.341910472338536,-0.00389287746997413,0.00389287746997413,0.0615132304815887,-0.0615132304815887,"Spain","Japan"
"2","Chennai","Chennai Open","1/8/2015","ATP250","Outdoor","Hard","2nd Round","3","Lu Y.H.","Carreno-Busta P.","38","49","6","4","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.44","2.62",NA,NA,"1.48","2.6","1.59","2.53","993","841",NA,NA,NA,"1.44","2.62",NA,NA,"1.59","2.88","1.47","2.6","0","0","0","0","0","0","0","20","14.0524","11.8336","India",NA,NA,0,0,272,54,6.8082788671024e-05,0.0185185185185185,1633.42532179023,1449.11158088442,1600.43188313567,1533.77115852628,1534.94101703531,1507.13055907222,1496.06508588063,1494.32303961241,-0.0557184750733138,0.0557184750733138,-0.11854103343465,0.11854103343465,0.638052461982371,0.361947538017629,0.0147212769525414,-0.0147212769525414,0.123373434468675,-0.123373434468675,"China","Spain"
"2","Chennai","Chennai Open","1/8/2015","ATP250","Outdoor","Hard","2nd Round","3","Bautista R.","Gojowczyk P.","15","102","6","3","6","2","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.33","3.25",NA,NA,"1.35","3.1","1.4","3.23","2110","539",NA,NA,NA,"1.36","3",NA,NA,"1.4","3.28","1.35","3.09","0","0","0","0","0","0","0","17","0","9.6148","India",NA,NA,0,0,126,20,0.000396825396825397,0.05,1793.8907208731,1625.74227124927,1687.55086420347,1581.59549705932,1538.13678741671,1463.33541686683,1540.66900271212,1509.28621479758,0.0358801181933306,-0.0358801181933306,-0.166666666666667,0.166666666666667,0.813397310673709,0.186602689326291,0.000753901075687846,-0.000753901075687846,-0.0443071899322565,0.0443071899322565,"Spain","Germany"
"2","Chennai","Chennai Open","1/8/2015","ATP250","Outdoor","Hard","2nd Round","3","Bedene A.","Lopez F.","156","14","6","4","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.75","1.4",NA,NA,"2.7","1.45","2.8","1.5","325","2130",NA,NA,NA,"2.62","1.44",NA,NA,"2.95","1.5","2.71","1.44","0","0","0","0","0","0","0","20","16.2712","0","India",NA,NA,0,0,53,642,2.93892905425263e-05,0.0188679245283019,1515.38631444222,1477.79332821316,1534.07451946765,1473.0034309206,1757.06368021186,1583.75438235362,1686.65538377914,1706.63170012345,-0.446808510638298,0.446808510638298,0.0657991878922112,-0.0657991878922112,0.19921517607128,0.80078482392872,0.0322665936721818,-0.0322665936721818,-0.0239884423401961,0.0239884423401961,"Slovenia","Spain"
"2","Chennai","Chennai Open","1/9/2015","ATP250","Outdoor","Hard","Quarterfinals","3","Bedene A.","Garcia-Lopez G.","156","36","2","6","6","3","6","2","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.8","1.9",NA,NA,"1.82","1.9","1.93","1.99","325","1020",NA,NA,NA,"1.83","1.83",NA,NA,"1.93","2","1.85","1.91","1","1","1","0","0","0","0","25","31.193232","42.30168","India",NA,NA,0,0,54,457,4.05219223599968e-05,0.0185185185185185,1531.88248181515,1477.79332821316,1548.62790898643,1473.0034309206,1600.84060884218,1621.48981697484,1539.55147559696,1505.82203833748,-0.458333333333333,0.458333333333333,-0.0473665223665223,0.0473665223665223,0.402044180050908,0.597955819949092,0.0283796884983663,-0.0283796884983663,-0.00337497831011058,0.00337497831011058,"Slovenia","Spain"
"2","Chennai","Chennai Open","1/9/2015","ATP250","Outdoor","Hard","Quarterfinals","3","Bautista R.","Lu Y.H.","15","38","7","6","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.28","3.5",NA,NA,"1.3","3.4","1.33","3.73","2110","993",NA,NA,NA,"1.33","3.25",NA,NA,"1.34","3.75","1.29","3.46","1","1","1","0","0","0","0","23","14.62","29.285064","India",NA,NA,0,0,127,273,2.88425485275879e-05,0.0078740157480315,1797.73473627322,1625.74227124927,1693.73855812673,1581.59549705932,1640.8814410734,1449.11158088442,1607.72767067665,1533.77115852628,0.0317725752508362,-0.0317725752508362,-0.0583819849874896,0.0583819849874896,0.711549224138203,0.288450775861797,0.00409160416393228,-0.00409160416393228,0.0158717349395098,-0.0158717349395098,"Spain","China"
"2","Chennai","Chennai Open","1/9/2015","ATP250","Outdoor","Hard","Quarterfinals","3","Goffin D.","Haider-Maurer A.","22","79","7","5","6","2","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.1","7",NA,NA,"1.11","6","1.13","7.65","1599","621",NA,NA,NA,"1.14","5",NA,NA,"1.15","7.65","1.11","6.13","0","0","0","0","0","0","0","20","21.4484","37.53499584","India",NA,NA,0,0,100,55,0.000181818181818182,0.0181818181818182,1695.65420193445,1536.60192780923,1656.6798619538,1473.80027186484,1500.10894231065,1486.85784430132,1487.64326923751,1484.07659506999,-0.0942593905031892,0.0942593905031892,-0.0977564102564102,0.0977564102564102,0.75503504382465,0.24496495617535,0.115834519746446,-0.115834519746446,0.0969432133893696,-0.0969432133893696,"Belgium","Austria"
"2","Chennai","Chennai Open","1/9/2015","ATP250","Outdoor","Hard","Quarterfinals","3","Wawrinka S.","Muller G.","4","46","6","2","7","6","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.14","5.5",NA,NA,"1.16","5","1.18","5.92","5120","855",NA,NA,NA,"1.17","4.5",NA,NA,"1.2","5.92","1.17","4.88","0","0","0","0","0","0","0","21","12.5732","32.10366928","India",NA,NA,0,0,494,205,9.87459267305224e-06,0.0048780487804878,1871.84790493971,1812.85282007801,1817.97887382994,1576.14399710695,1603.09426355734,1480.47473026507,1613.24635156795,1474.34234607698,0.0733957219251338,-0.0733957219251338,-0.021545919741449,0.021545919741449,0.824490192287528,0.175509807712472,-0.0212020162366874,0.0212020162366874,0.11404918893906,-0.11404918893906,"Switzerland","Spain"
"2","Chennai","Chennai Open","1/10/2015","ATP250","Outdoor","Hard","Semifinals","3","Bedene A.","Bautista R.","156","15","3","6","6","3","7","6","","","","","2","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"4.33","1.22",NA,NA,"3.75","1.22","4.26","1.27","325","2110",NA,NA,NA,"4","1.25",NA,NA,"4.33","1.29","3.94","1.24","0","0","0","0","0","0","0","31","48.32617952","32.3532","India",NA,NA,0,0,55,128,0.000142045454545455,0.0181818181818182,1544.2003717061,1477.79332821316,1558.6588922067,1473.0034309206,1803.67682225598,1625.74227124927,1701.53954186109,1581.59549705932,-0.469387755102041,0.469387755102041,0.0277432712215321,-0.0277432712215321,0.183372040858689,0.816627959141311,0.0287907999434744,-0.0287907999434744,0.00639575017872918,-0.00639575017872918,"Slovenia","Spain"
"2","Chennai","Chennai Open","1/10/2015","ATP250","Outdoor","Hard","Semifinals","3","Wawrinka S.","Goffin D.","4","22","7","5","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.44","2.75",NA,NA,"1.42","2.7","1.53","2.74","5120","1599",NA,NA,NA,"1.44","2.75",NA,NA,"1.56","2.85","1.47","2.63","1","1","1","0","0","0","0","21","28.872952","35.645624","India",NA,NA,0,0,495,101,2.000200020002e-05,0.0099009900990099,1875.46340697859,1812.85282007801,1822.82637694429,1576.14399710695,1700.70048003166,1536.60192780923,1662.32987387881,1473.80027186484,0.0723333333333334,-0.0723333333333334,-0.100140056022409,0.100140056022409,0.73223980468366,0.26776019531634,-0.0205440228973607,0.0205440228973607,0.119885959548792,-0.119885959548792,"Switzerland","Belgium"
"2","Chennai","Chennai Open","1/11/2015","ATP250","Outdoor","Hard","The Final","3","Wawrinka S.","Bedene A.","4","156","6","3","6","4","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.08","8",NA,NA,"1.08","7.5","1.1","9.05","5120","325",NA,NA,NA,"1.1","7",NA,NA,"1.11","9.05","1.09","7.35","0","2","1","0","0","0","0","19","42.89073872","68.2205143872","India",NA,NA,0,0,496,56,3.60023041474654e-05,0.0178571428571429,1880.9792670021,1812.85282007801,1828.68018641815,1576.14399710695,1561.02290766441,1477.79332821316,1572.97103131995,1473.0034309206,0.0712765957446809,-0.0712765957446809,-0.48,0.48,0.863163442418789,0.136836557581211,-0.0201348762981471,0.0201348762981471,0.024812024146934,-0.024812024146934,"Switzerland","Slovenia"
"3","Doha","Qatar Exxon Mobil Open","1/5/2015","ATP250","Outdoor","Hard","1st Round","3","Bolelli S.","Becker B.","52","40","6","3","7","6","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.2","1.61",NA,NA,"2.1","1.7","2.16","1.76","810","973",NA,NA,NA,"2.2","1.62",NA,NA,"2.25","1.76","2.15","1.67","0","0","0","0","0","0","0","22","0","0","Qatar",NA,NA,0,0,171,301,1.94284160012434e-05,0.00584795321637427,1554.56548940804,1533.7291676002,1453.74961115133,1531.99892285658,1625.38145379633,1410.74612228148,1577.46647096126,1586.05916997009,0.083587786259542,-0.083587786259542,-0.114543114543115,0.114543114543115,0.399475870274844,0.600524129725156,0.0212188442644138,-0.0212188442644138,0.0619931471527949,-0.0619931471527949,"Italy","United States"
"3","Doha","Qatar Exxon Mobil Open","1/5/2015","ATP250","Outdoor","Hard","1st Round","3","Dodig I.","Safwat M.","89","289","6","3","6","1","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.16","5",NA,NA,"1.17","4.75","1.17","5.84","575","168",NA,NA,NA,"1.14","5",NA,NA,"1.19","5.84","1.16","5.05","0","0","0","0","0","0","0","16","0","0","Qatar",NA,NA,0,0,195,2,0.00256410256410256,0.5,1615.93605169708,1515.42723455464,1580.98242553838,1572.53184090542,1499.72545445618,1500,1499.6228919093,1500,-0.0806451612903226,0.0806451612903226,0,0,0.661270688447053,0.338729311552947,0.0211318714139948,-0.0211318714139948,-0.493336273208158,0.493336273208158,"Croatia","Egypt"
"3","Doha","Qatar Exxon Mobil Open","1/5/2015","ATP250","Outdoor","Hard","1st Round","3","Gasquet R.","Andujar P.","26","41","6","3","7","5","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.2","4.33",NA,NA,"1.22","4","1.24","4.44","1350","950",NA,NA,NA,"1.2","4.33",NA,NA,"1.26","4.84","1.21","4.15","0","0","0","0","0","0","0","21","0","0","Qatar",NA,NA,0,0,565,239,7.40548746621246e-06,0.00418410041841004,1779.34392387075,1724.20070589606,1775.44808705282,1650.89920340162,1627.12551501455,1647.38000206597,1485.247067005,1405.56121517322,0.0251708778127641,-0.0251708778127641,-0.117451690821256,0.117451690821256,0.706042367764494,0.293957632235506,-0.0184191764926249,0.0184191764926249,0.03585785891653,-0.03585785891653,"France","Spain"
"3","Doha","Qatar Exxon Mobil Open","1/5/2015","ATP250","Outdoor","Hard","1st Round","3","Brown D.","Lorenzi P.","98","63","7","6","6","3","","","","","","","2","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.53","2.37",NA,NA,"1.52","2.45","1.57","2.55","549","759",NA,NA,NA,"1.57","2.25",NA,NA,"1.6","2.62","1.54","2.4","0","0","0","0","0","0","0","22","0","0","Qatar",NA,NA,0,0,72,111,0.000125125125125125,0.0138888888888889,1522.37898192452,1492.0586370259,1475.07496506045,1488.53493222011,1507.27909110826,1514.09440504834,1460.19011870375,1449.77549527854,-0.15,0.15,-0.308333333333333,0.308333333333333,0.521716818089258,0.478283181910742,0.0617076642575248,-0.0617076642575248,0.114235325832591,-0.114235325832591,"United States","Italy"
