"ï..ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best.of","Winner","Loser","WRank","LRank","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment","CBW","CBL","GBW","GBL","IWW","IWL","SBW","SBL","B365W","B365L","B.WW","B.WL","EXW","EXL","PSW","PSL"
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","2nd Round","3","Escude N.","Canas G.","32","14","6","4","6","1","","","","","","","2","0","Completed","1.75","1.95","1.81","1.79","1.75","1.75","2","1.727","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","2nd Round","3","Federer R.","Malisse X.","13","31","6","2","6","4","","","","","","","2","0","Completed","1.53","2.35","1.5","2.3","1.5","2.1","","","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","2nd Round","3","Lee H.T.","Kucera K.","115","82","6","1","6","2","","","","","","","2","0","Completed","2.7","1.4","2.55","1.4","2.3","1.4","","","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","2nd Round","3","Mirnyi M.","Srichaphan P.","35","86","6","2","6","3","","","","","","","2","0","Completed","1.62","2.15","1.73","1.9","1.75","1.75","1.727","2","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","2nd Round","3","Rios M.","Pavel A.","47","27","6","1","6","4","","","","","","","2","0","Completed","1.72","2","1.65","2","1.75","1.75","","","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","2nd Round","3","Roddick A.","Ulihrach B.","15","39","6","0","6","4","","","","","","","2","0","Completed","1.26","3.5","1.32","2.85","1.3","2.7","1.333","3","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","Quarterfinals","3","Chela J.I.","Escude N.","67","32","","","","","","","","","","","0","0","Walkover","2.75","1.4","2.8","1.34","2.5","1.35","2.75","1.4","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","Quarterfinals","3","Federer R.","Rios M.","13","47","6","7","7","6","6","3","","","","","2","1","Completed","1.48","2.5","1.5","2.3","1.5","2.1","1.533","2.375","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","Quarterfinals","3","Mirnyi M.","Boutter J.","35","53","6","4","6","2","","","","","","","2","0","Completed","1.6","2.2","1.58","2.15","1.55","2","1.667","2.1","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","Quarterfinals","3","Roddick A.","Lee H.T.","15","115","6","7","6","3","7","5","","","","","2","1","Completed","1.14","4.75","1.14","4.5","1.15","3.8","","","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","Semifinals","3","Chela J.I.","Mirnyi M.","67","35","6","4","6","4","","","","","","","2","0","Completed","2.65","1.42","2.55","1.4","2.5","1.35","2.875","1.364","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","Semifinals","3","Federer R.","Roddick A.","13","15","7","6","6","4","","","","","","","2","0","Completed","1.95","1.8","1.95","1.7","1.8","1.7","1.909","1.8","","",NA,NA,NA,NA,NA,NA
"5","Sydney","adidas International","1/7/2002","International","Outdoor","Hard","The Final","3","Federer R.","Chela J.I.","13","67","6","3","6","3","","","","","","","2","0","Completed","1.28","3.4","1.35","2.75","1.3","2.7","1.333","3","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Acasuso J.","Vacek J.","85","72","3","6","1","6","6","4","7","6","6","1","3","2","Completed","2.35","1.55","2.2","1.55","1.9","1.6","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Arazi H.","Heuberger I.","26","114","6","4","6","2","4","6","7","6","","","3","1","Completed","1.28","3.5","1.27","3.2","1.15","3.8","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Bachelot J.F","Galvani S.","255","132","6","2","7","5","7","5","","","","","3","0","Completed","2","1.75","2.15","1.57","2.1","1.5","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Bjorkman J.","Massu N.","64","100","6","4","","","","","","","","","1","0","Retired","1.6","2.3","1.5","2.3","1.4","2.3","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Black B.","Labadze I.","215","104","4","6","4","6","6","3","6","3","7","5","3","2","Completed","","","","","","","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Blake J.","Corretja A.","70","16","5","7","7","6","6","3","6","2","","","3","1","Completed","2.55","1.48","2.6","1.4","2.2","1.45","2.625","1.444","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Boutter J.","Kuerten G.","49","2","3","6","4","6","7","5","6","3","6","3","3","2","Completed","2.45","1.53","2.8","1.35","2.3","1.4","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Calatrava A.","Rochus O.","98","111","6","3","3","6","6","3","3","6","6","3","3","2","Completed","1.7","2","1.81","1.83","1.75","1.75","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Canas G.","Srichaphan P.","14","83","6","1","6","1","6","4","","","","","3","0","Completed","1.33","3.2","1.3","3.05","1.25","3","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Chela J.I.","Okun N.","55","113","6","2","6","7","6","3","6","1","","","3","1","Completed","1.36","3","1.35","2.8","1.3","2.7","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Clavet F.","Lee M.","61","103","7","6","6","1","6","0","","","","","3","0","Completed","1.28","3.5","1.3","3","1.3","2.7","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Clement A.","Saretta F.","17","110","6","4","7","6","6","4","","","","","3","0","Completed","1.25","3.75","1.12","4.8","1.15","3.8","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Costa A.","Mantilla F.","40","34","2","6","6","2","6","3","6","4","","","3","1","Completed","2.3","1.6","2.1","1.6","1.9","1.6","2.25","1.571","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Delgado R.","Montanes A.","88","63","7","5","6","7","4","6","6","4","6","1","3","2","Completed","1.62","2.25","1.66","1.95","1.5","2.1","1.667","2.1","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Dent T.","Tabara M.","129","97","6","2","6","1","6","2","","","","","3","0","Completed","1.45","2.65","1.55","2.2","1.4","2.3","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","El Aynaoui Y.","Vanek J.","23","96","6","3","6","3","6","3","","","","","3","0","Completed","1.2","4.25","1.2","3.8","1.15","3.8","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Enqvist T.","Thomann N.","28","223","2","6","6","3","6","1","6","2","","","3","1","Completed","1.12","6","1.15","4.4","1.1","4.5","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Escude N.","Reid T.","31","844","1","6","6","1","6","4","6","4","","","3","1","Completed","","","","","","","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Federer R.","Chang M.","12","94","6","4","6","4","6","3","","","","","3","0","Completed","1.08","6.5","1.15","4.4","1.1","4.5","1.143","5","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Ferreira W.","Gambill J.M.","59","21","6","2","6","4","7","6","","","","","3","0","Completed","2.05","1.72","1.95","1.7","1.75","1.75","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Fish M.","Santoro F.","141","22","6","2","1","6","6","4","6","1","","","3","1","Completed","2.7","1.45","2.85","1.33","2.3","1.4","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Gaudenzi A.","Fromberg R.","52","296","1","6","6","0","7","5","6","3","","","3","1","Completed","2.15","1.65","1.85","1.8","1.75","1.75","1.833","1.833","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Gaudio G.","Brasington J.","47","197","6","4","7","6","7","5","","","","","3","0","Completed","1.45","2.6","1.6","2.1","1.55","2","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Golmard J.","Arthurs W.","45","76","7","6","7","5","7","6","","","","","3","0","Completed","1.4","2.8","1.45","2.4","1.4","2.3","1.533","2.375","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Gonzalez F.","Sargsian S.","140","69","6","1","6","3","7","6","","","","","3","0","Completed","","","","","","","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Grosjean S.","Balcells J.","7","112","6","2","2","6","7","6","7","6","","","3","1","Completed","1.17","4.75","1.12","4.5","1.1","4.5","1.182","4.333","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Haas T.","Stoliarov A.","9","101","6","1","6","3","6","1","","","","","3","0","Completed","1.16","4.85","1.1","5.25","1.1","4.5","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Henman T.","Larkham T.","8","191","7","5","6","2","6","2","","","","","3","0","Completed","","","","","","","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Hipfl M.","Davydenko N.","75","71","6","1","6","4","3","6","6","4","","","3","1","Completed","2.4","1.55","2.1","1.6","2.2","1.45","2.2","1.615","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Hrbaty D.","Burgsmuller L.","44","80","3","6","2","6","6","3","6","3","7","5","3","2","Completed","1.4","2.85","1.38","2.65","1.4","2.3","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Ivanisevic G.","Damm M.","13","396","4","6","7","5","7","6","6","4","","","3","1","Completed","","","","","","","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Johansson T.","Diaz J.","18","89","6","1","3","6","7","6","6","4","","","3","1","Completed","1.12","6","1.1","5","1.1","4.5","1.125","5.5","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Kafelnikov Y.","Kohlmann M.","4","116","6","3","6","3","6","2","","","","","3","0","Completed","1.1","5.8","1.1","5.25","1.1","4.5","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Kim A.","Sanguinetti D.","234","92","3","6","6","2","6","3","6","4","","","3","1","Completed","1.95","1.8","2.15","1.57","1.9","1.6","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Koubek S.","Saulnier C.","65","153","0","6","1","6","7","6","6","4","8","6","3","2","Completed","1.57","2.35","1.63","2.05","1.45","2.2","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Kratochvil M.","Meligeni F.","42","68","6","4","6","1","6","2","","","","","3","0","Completed","1.3","3.4","1.25","3.2","1.2","3.3","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Kucera K.","Schalken S.","81","30","6","1","6","4","1","6","6","1","","","3","1","Completed","2","1.75","1.93","1.73","1.75","1.75","2","1.727","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Lapentti N.","Pretzsch A.","27","99","7","5","4","6","6","0","6","0","","","3","1","Completed","1.28","3.5","1.3","3","1.2","3.3","1.333","3","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Ljubicic I.","Ulihrach B.","37","38","6","7","1","6","6","4","7","6","9","7","3","2","Completed","1.7","2.1","1.82","1.82","1.75","1.75","1.8","1.909","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Malisse X.","Behrend T.","32","130","6","4","6","4","7","5","","","","","3","0","Completed","1.18","4.5","1.2","3.8","1.15","3.8","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Martin A.","Hewitt L.","39","1","1","6","6","1","6","4","7","6","","","3","1","Completed","5.75","1.12","6","1.07","5","1.05","6","1.111","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Martin T.","Sa A.","56","87","6","4","6","3","7","5","","","","","3","0","Completed","1.22","4","1.15","4.25","1.2","3.3","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Moya C.","Calleri A.","19","66","2","6","6","7","6","4","7","6","0","1","2","2","Retired","1.36","3","1.3","3","1.3","2.7","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Nalbandian D.","Vacek D.","46","377","7","6","3","6","6","3","6","3","","","3","1","Completed","1.3","3.3","1.3","3","1.25","3","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Novak J.","Kiefer N.","24","43","6","1","6","0","6","4","","","","","3","0","Completed","1.5","2.5","1.55","2.2","1.4","2.3","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Pavel A.","Squillari F.","29","53","6","4","6","3","3","6","6","2","","","3","1","Completed","1.22","4","1.2","3.8","1.2","3.3","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Philippoussis M.","Blanco G.","78","54","6","3","6","4","7","5","","","","","3","0","Completed","1.08","6.75","1.1","5.25","1.05","5","1.1","6","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Pless K.","Mirnyi M.","82","33","3","6","6","3","6","4","6","3","","","3","1","Completed","3.4","1.3","3.15","1.28","3","1.25","3.25","1.286","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Portas A.","Ilie A.","20","67","6","7","7","6","6","2","6","0","","","3","1","Completed","2.65","1.45","2.4","1.45","2.3","1.4","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Rios M.","Crabb J.","48","248","6","2","6","0","5","7","6","4","","","3","1","Completed","1.06","8","1.05","7","1.05","5","1.1","6","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Robredo T.","Russell M.","36","91","6","7","6","3","6","3","6","4","","","3","1","Completed","1.14","5","1.17","4.1","1.2","3.3","1.25","3.5","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Rochus C.","Sluiter R.","73","134","4","6","6","3","6","4","6","2","","","3","1","Completed","1.9","1.85","1.82","1.82","1.75","1.75","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Roddick A.","Zabaleta M.","15","62","6","3","5","7","6","3","6","3","","","3","1","Completed","1.14","5.25","1.1","5.25","1.1","4.5","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Rusedski G.","Draper S.","25","218","7","6","6","3","7","5","","","","","3","0","Completed","1.25","3.6","1.17","4.1","1.25","3","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Safin M.","Dupuis A.","11","86","7","5","6","4","6","2","","","","","3","0","Completed","1.16","5","1.15","4.4","1.15","3.8","1.167","4.5","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Sampras P.","Nieminen J.","10","60","6","3","6","3","6","4","","","","","3","0","Completed","1.07","7.5","1.07","6","1.05","5","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Savolt A.","Patience O.","93","272","6","3","3","6","6","3","3","6","6","4","3","2","Completed","","","","","","","","","","",NA,NA,NA,NA,NA,NA
"6","Melbourne","Australian Open","1/14/2002","Grand Slam","Outdoor","Hard","1st Round","5","Schuettler R.","Mathieu P.H.","41","142","2","6","6","1","4","6","6","1","6","4","3","2","Completed","1.22","4","1.3","3","1.25","3","","","","",NA,NA,NA,NA,NA,NA
